sample	TCGA-ZS-A9CG-01
SLC35B4	9.658
EDC4	9.7986
KRTAP19-5	0.0
ATXN3L	0.0
SEMA4C	8.6852
CSDE1	13.2808
C9orf130	8.0326
BACH2	6.5686
BACH1	9.6056
JAM3	7.7927
SNORD36A	0.0
GMDS	8.3605
LSR	11.0019
LSS	10.807
RASEF	6.2163
SLC37A3	7.8793
CYTSA	11.0647
CYTSB	8.6948
KCNIP4	2.6969
KCNIP3	7.4294
KCNIP2	2.9736
KCNIP1	0.0
LOC388946	0.0
PRSS55	0.0
PRSS54	0.0
ZNF778	5.7491
LOC220594	3.7376
LOC729799	2.3542
C10orf113	0.0
HAND1	0.0
RPL23P8	6.0471
MPV17	8.7782
BYSL	8.6828
LIN28A	0.0
FAM136A	9.2634
TMEM102	7.0134
OTUD7B	10.7194
MOGAT2	7.7428
MOGAT3	3.6615
MOGAT1	3.2057
ANAPC1	7.7838
HMCN1	6.9103
ANAPC2	10.2525
ANAPC5	11.032
ANAPC4	8.215
ANAPC7	8.9679
KIR3DX1	0.7532
RPS6KA1	8.0863
RPS6KA2	9.6592
RPS6KA3	11.4635
RPS20	15.2117
OR12D2	0.0
RPS6KA6	0.0
SMYD5	8.95
PISD	9.0127
PSMD14	9.7709
PSMD11	9.8925
PSMD10	10.6299
PSMD13	11.1097
PSMD12	9.8799
HBQ1	0.0
FTCD	14.2775
EDIL3	5.5524
UTP20	7.8453
SENP5	8.9258
MAGEB6	0.0
MINPP1	10.7502
RFPL1S	1.4548
LEUTX	0.0
METTL2B	7.5869
GANAB	13.0776
WFDC5	0.0
SMYD2	12.003
VAV2	10.4966
SMYD3	6.9508
VAPB	9.7412
VAPA	10.9927
NPHP3	7.3769
MKI67IP	9.3583
NPHP1	4.9297
LOC148824	0.0
NPHP4	3.5811
SNORD91B	0.0
CTH	10.92
EXOSC10	9.7822
ARF3	11.3312
ARF1	13.6407
ARF6	11.395
ARF5	11.2604
ARF4	11.9367
LOC645166	4.5196
SNN	8.5545
MOBP	0.0
PTPRCAP	6.1057
C6orf186	0.7532
C6orf182	6.3556
IRF2	9.397
LOC255025	0.0
MYLK4	3.5811
MYLK2	0.0
MYLK3	5.2486
RBMY1J	0.0
RGPD1	7.5181
RGPD6	7.9409
PPP2R2C	8.3454
RGPD4	5.4201
RGPD5	4.7575
MOB2	9.4418
RDM1	1.6119
RGPD8	0.0
PQLC3	7.6175
OR10S1	0.0
PQLC1	12.0555
RGS17	0.7532
RAB11FIP3	10.579
LOXHD1	3.2057
RAB11FIP1	8.3116
RAB11FIP5	7.6073
PATL2	4.6435
TMEM101	9.8609
SLED1	2.9736
LOC100129550	6.8256
LRRC25	6.6298
FAM176A	11.2656
KLRAQ1	8.4281
FAM176B	7.0833
RAB7A	12.0738
LOC100133469	0.0
MYL6B	9.2666
SNORD87	0.0
NRN1L	3.2449
SLITRK6	0.0
IFIH1	8.6288
RNASET2	9.8405
ACTR10	9.4741
HMGB3	10.2956
EEF1A1	16.2852
EEF1A2	13.927
LRRC20	9.8449
SLITRK4	2.3542
CHP2	0.0
ARL11	3.0944
ARL10	4.3359
RAB2B	8.2577
SLFN12L	1.6119
ARL15	7.953
ARL14	1.6119
ARL16	7.7566
LOC550112	7.9609
FRRS1	8.7939
SNORD86	0.0
HYALP1	0.0
GCHFR	10.4054
TSPYL5	4.0675
ZNF534	3.9445
RPL7A	13.9285
AASS	11.0301
WDR45L	10.3214
MGC34034	0.0
KIF4B	1.2455
KIF4A	3.8788
PEX14	10.0667
CLIP3	4.6825
ACTL7B	0.0
ACTL7A	0.0
ZSCAN12	5.8383
ETNK2	13.5674
ETNK1	10.2782
CLIP4	6.3435
MNDA	4.7205
LRRC28	8.5676
RABAC1	11.2584
HEXDC	8.9055
DHRS7B	9.1686
AP3B1	9.7573
CD48	6.3435
TRIM65	8.2183
MND1	3.7376
CD44	11.6676
CD47	10.7088
CA14	9.3447
CA13	6.0015
CA12	4.7575
CA11	5.8383
CA10	0.0
FPGT	8.3985
FGFR1OP	7.2199
VMA21	10.3367
PDX1	0.0
GCNT1	4.1254
CETN4P	0.7532
MAF1	11.8767
RAB20	10.44
CALY	0.7532
EIF4E3	5.6736
EIF4E2	10.5706
RAB24	9.0088
RAB25	0.0
RAB26	8.6338
PIK3C2B	7.6375
GLRA3	0.0
GLRA2	0.0
CALR	14.8962
DZIP1L	1.2455
ASAH2B	1.9038
GLRA4	0.0
WDR78	4.9931
RPS29	12.6428
FAR1	6.3914
ACTR1B	10.7848
ACTR1A	10.7334
FAR2	3.7376
WDR70	8.5985
WDR73	7.8748
CHPF	11.5168
WDR75	9.1232
WDR74	9.5314
WDR77	8.8313
WDR76	4.8968
WNT3A	0.0
COL23A1	9.3523
TRHDE	0.0
SYT15	3.6615
MCF2	0.0
NTAN1	8.6213
PPP2R3A	4.7205
NQO2	11.0201
CDO1	12.6337
C1orf230	0.7532
NQO1	7.0437
PRPF8	11.7654
SFMBT2	3.4056
RGS11	2.5357
LOC572558	4.2861
FLJ35220	8.4079
NID2	7.6474
PRPF3	9.4474
PRPF4	9.281
PRPF6	11.236
FILIP1L	8.2083
TPCN1	10.3221
RUNDC1	7.5184
CD177	2.6969
PCF11	9.2936
GSTTP1	0.0
GSTTP2	0.0
C5orf48	0.0
C5orf49	6.0913
CLEC1B	0.0
NID1	12.0468
C5orf44	8.5092
C5orf45	7.5395
C5orf46	4.7575
C5orf47	1.9038
C5orf40	0.0
C5orf41	8.7692
C5orf42	6.6496
C5orf43	9.8694
PABPC3	8.5091
TPCN2	9.2338
IL31RA	3.5811
NCRNA00171	3.5109
RFFL	10.5376
NCRNA00173	1.6119
LEFTY2	0.0
NCRNA00175	0.0
NCRNA00176	8.0827
LEFTY1	1.2455
ARRDC4	9.2455
ARRDC5	0.7532
ZWINT	6.8081
ARRDC1	9.397
ARRDC2	9.6882
ARRDC3	11.8719
FAM120AOS	9.2219
FAM45A	8.5702
KIF14	4.4758
RAB27B	0.0
FAM45B	7.1168
LOC388796	7.6718
SH3BP5	10.8518
RHBDD2	11.2446
CSAD	10.782
RABGAP1L	7.5205
ELK3	6.8168
CDON	6.6692
ELK1	9.8534
GPHB5	0.0
ELK4	7.0134
KTELC1	8.1151
PAK6	0.7532
PAK7	0.0
PAK1	8.7624
PAK2	10.3587
PAK3	0.7532
TTR	16.0398
FAM122A	8.9095
FAM122B	8.9679
FAM122C	5.443
SH3BP2	10.39
NSDHL	10.8901
ZNF200	7.8496
KCNG1	0.7532
KCNG2	1.6119
KCNG3	0.0
KCNG4	0.0
NUBPL	9.9274
PPP2R5C	10.8414
KRT19	3.8788
LOC115110	5.9127
PANX1	10.2362
MYL1	0.0
NPB	3.6615
OR4C11	0.0
CEP97	5.5312
OR4C13	0.0
OR4C12	0.0
DEFB116	0.0
DEFB114	0.0
DEFB115	0.0
DEFB112	0.0
DEFB113	0.0
CYP2D6	12.059
SUB1	11.6045
ATXN7L3	9.6677
PIGG	8.4998
TTTY4C	0.0
MFSD2A	9.7424
DEFB118	0.0
DEFB119	0.0
LCN15	0.7532
DMBT1	0.7532
C10orf58	12.8002
ATXN7L1	7.7335
LCN12	6.3556
C10orf54	10.7701
C10orf55	1.839
TNS1	10.6945
C10orf57	10.5602
C10orf50	0.0
ZIC1	7.9042
C10orf53	0.0
HEXA	12.6964
ZBTB12	4.8313
ARID2	8.3301
SPRR4	0.0
LOC652276	4.6033
LOC401093	5.6111
SPRR3	0.0
HIF1A	9.9586
OR8D4	0.0
OR4B1	0.0
NT5DC1	10.6021
NLRP6	6.9746
OR8D1	0.0
OR8D2	0.0
RBMY1E	0.0
ARGLU1	9.637
NLRP1	6.5476
SNORD91A	0.0
NPW	4.0675
ZBTB16	9.9803
SPANXN3	0.0
TMEM194A	6.9347
LOC400940	0.0
ZNF775	6.2556
PIGQ	10.0996
CALML3	1.2455
CD164L2	0.0
NLRP2	1.9038
GLYCTK	11.9855
CALML6	2.8419
CALML5	0.0
CALML4	10.4192
COX18	9.4145
COX19	7.4912
PFN2	6.062
AADAC	14.2572
PFN4	4.0675
CREM	9.5166
SHISA2	0.7532
SHISA3	3.5811
COX10	8.3393
COX11	10.4327
TMEM219	12.0897
GAS2	9.1634
ARPP21	0.0
COX15	10.6196
COX16	10.0093
COX17	9.9203
PDGFRB	10.6981
ANKRD13D	6.5263
LOC158572	5.7119
ANKRD13B	4.1809
ANKRD13C	8.2737
ANKRD13A	9.0653
KIAA1467	6.4148
AIDA	10.1963
TIMM8B	9.4028
KIAA1462	9.4559
SCN10A	0.0
PDGFRL	1.6119
SUN2	12.6174
PPA2	10.8451
PPA1	11.4719
tAKR	6.8256
MCTP1	4.9297
MCTP2	5.5524
LOC339568	0.0
BET1	9.0727
NUP62	10.0413
MGC45800	0.7532
WDR27	6.1057
LIMS3-LOC440895	5.594
ALCAM	12.1207
TPM4	10.9
CSF1R	8.3545
TPM2	9.4432
LOC678655	8.0856
PGA5	0.0
ETF1	10.7444
FBXW9	7.3361
C22orf39	8.396
CYB5D2	10.43
FAM21C	10.1157
FAM21B	9.2936
FAM21A	8.2512
LRRN2	6.4716
C22orf33	0.7532
C22orf32	10.1776
C22orf31	0.0
C22orf30	9.4116
FBXW4	9.9645
C22orf36	9.5112
C22orf34	0.0
CDCP1	3.9445
TAX1BP1	11.7669
TGFBR1	9.4685
CDCP2	0.7532
SH3RF2	9.7504
SH3RF3	9.1565
SH3RF1	7.8751
SMNDC1	8.9156
ZNF48	7.0286
FAM159A	2.9736
SSX2IP	9.2714
IER5L	7.9369
TMEM173	6.5995
ANKLE2	9.3093
ZNF267	7.0057
ATXN8OS	0.0
DDX19A	9.4058
TJP2	11.7986
TJP3	5.2486
NDOR1	8.9992
GLB1	11.0024
PPAN	9.3628
PPP1CA	11.3811
OR7A5	0.0
SH3GLB1	10.4192
C1orf152	2.9736
PPAT	7.8538
RNF38	9.6457
GKAP1	7.0057
SH3PXD2B	7.3946
LOC100132707	6.3472
SNORD88B	0.0
SH3PXD2A	8.6263
MPPED2	6.7903
LYSMD3	9.622
THPO	9.3882
KLHL11	4.4758
DCXR	15.2481
CHPF2	9.1908
KLHL12	10.1378
AGRP	0.0
AGRN	10.6662
NFYB	9.6882
CLGN	6.5581
KLHL13	7.4579
ZNF221	2.9736
SELENBP1	15.0195
SMARCA1	10.6179
SMARCA2	11.6764
RABL5	8.2349
CCNI2	0.0
BAZ2B	8.8217
LOC388152	6.2029
POMZP3	5.9953
FYB	5.7854
SYCN	0.0
GOLGA6L9	6.1342
GOLGA6L5	3.6615
GOLGA6L6	0.0
KLHL17	6.062
FYN	10.425
GOLGA6L1	0.0
RAB1A	11.8827
TOR1A	9.4824
XCL2	1.2455
ASCL3	0.0
WDR47	6.3313
OST4	11.6313
NUDC	11.76
CCT6A	11.4045
PAF1	10.5667
CCT6B	6.7723
OSTN	0.0
GPHA2	2.6969
XAGE1D	0.0
KRT79	0.0
RUFY1	9.6444
RUFY3	8.4622
RUFY2	7.2396
FCGR2B	4.6033
FCGR2C	2.8419
FCGR2A	8.6263
NLE1	8.068
ROD1	9.8166
CYP11A1	8.4253
SKIL	6.0767
ZNF579	8.4339
CYTH1	10.3989
GCGR	0.7532
CYTH3	8.2479
CYTH2	10.0246
QSOX1	8.3635
CYTH4	6.2685
MYBPH	5.1123
DPH1	9.5756
DPH2	8.9258
DPH3	9.5552
KRT78	0.0
DPH5	8.8783
SPAST	8.3605
MUM1L1	0.0
CALCR	0.0
PSAPL1	0.0
AGR2	0.0
AGR3	0.0
RNF34	8.3617
WIBG	9.4503
SPDYE7P	0.0
WBP5	11.2551
CANT1	10.0649
CALCA	4.3359
CALCB	1.2455
OR13A1	0.0
psiTPTE22	2.6969
CKB	13.9773
CKM	0.0
PTGS1	4.8968
SLFN12	4.0073
PLK1S1	8.3393
TM2D3	10.1946
SLK	9.7584
OR51B5	0.0
OR51B4	0.7532
OR51B6	0.0
PAM	7.8236
OR51B2	0.0
DCN	8.6995
GPAM	13.6269
DCK	7.949
DCI	12.5947
ACSM1	7.5184
ACSM3	11.693
ACSM5	13.0701
ACSM4	0.0
THRA	8.4113
SDF4	12.1679
TAF4B	2.1465
PERP	12.0285
CUL9	8.7463
DCX	2.9736
EIF4ENIF1	8.5832
CUL5	9.7822
C20orf173	0.0
CUL7	9.229
CUL1	10.8984
C20orf177	6.294
CUL3	10.2038
SSPO	7.5399
TRIM28	11.6535
TRIM29	5.8383
PNKP	8.7872
CDH20	0.0
TRIM25	9.8956
CREB5	6.294
CDH23	9.862
CREB3	9.3089
TDRKH	6.7357
CREB1	8.2769
TRIM23	8.578
FLRT1	2.5357
PER2	9.7214
FLRT3	9.0616
FLRT2	1.9038
SRP9	12.587
GNPAT	11.9384
PTPN13	3.7376
C21orf34	6.3435
C21orf33	12.0967
LOC283663	3.0944
RHOT1	8.3635
FCER2	2.6969
VTA1	9.5696
KAT5	9.4484
ARCN1	11.5232
ZNF517	9.1941
F2R	8.3545
IHH	9.5748
ZNF514	6.4263
NBEAL1	6.698
ZFAND3	10.8142
NSMAF	8.6438
QRFP	0.0
LOC338588	0.0
AES	11.8751
PNRC1	12.3889
PNRC2	9.6258
DNAJC28	5.2744
DNAJC27	6.12
GNAO1	9.2952
DNAJC25	9.8297
DNAJC24	7.9044
NTSR2	0.0
DNAJC22	8.5883
DNAJC21	9.8513
NTSR1	0.7532
DTD1	9.1373
TECTB	4.6435
ARHGAP8	3.9374
ARHGAP9	5.7854
RNF122	5.4878
ACN9	8.5624
ARHGAP4	8.3053
ARHGAP5	10.326
ARHGAP6	5.1956
ICOSLG	8.6852
ARHGAP1	11.5372
AEN	9.9685
FAM196B	0.0
FAM196A	0.0
NOB1	9.7878
SETD1A	9.3703
TSPYL2	8.9953
PRLR	9.0448
KHDC1L	0.0
SLC12A8	3.8177
ZFP36	11.5202
RGS19	6.2426
TMEM79	8.0382
OR4D10	0.0
OMP	0.7532
PPP6C	10.393
ZYX	10.9398
ZNF229	6.0471
ANXA11	10.9343
ANXA10	9.3356
ANXA13	2.5357
TMEM74	5.9058
KCNQ4	0.0
RBL2	10.8279
SLC39A12	0.0
SLC30A5	9.2407
FAM86A	8.3267
SLA	6.902
CNBD1	0.0
FAM86D	5.3731
MGC12982	4.8968
CCT6P1	4.9931
HEMGN	1.6119
MRPL4	10.3291
MRPL2	10.5848
MRPL3	10.0639
RPUSD2	8.5519
MRPL1	9.8395
TTLL8	0.0
ZCCHC18	2.3542
ZFAT	7.6375
RALGAPA1	8.7114
MRPL9	9.9255
ZNF611	5.3491
HOXC11	0.0
WBSCR16	10.4485
RUVBL1	9.5999
ZNF614	7.0362
ZNF616	7.3407
MOS	0.0
ZNF618	7.0952
SLC3A1	3.5065
THOC3	8.8028
EIF4EBP1	8.1187
EIF4EBP3	10.6837
ASPRV1	5.6541
EDDM3A	8.0001
MS4A12	0.0
EDDM3B	1.9038
MOG	0.0
MS4A15	0.0
BAG2	8.6585
BAG3	13.1262
BAG1	10.1362
OR1L8	0.0
BAG4	6.6496
BAG5	9.1634
KMO	7.5024
OR1L4	0.0
OR1L6	0.0
OR1L1	0.0
RTKN	10.3042
MSRB3	6.6496
CTDP1	8.6263
LRRC37A4	5.1406
LRRC37A2	5.4169
LRRC37A3	6.7357
SLC39A1	11.9892
RSBN1	8.1745
CD79B	5.443
MEOX1	1.9038
MEOX2	5.5524
CD79A	2.1465
CSDC2	0.0
EIF1AD	8.8291
ATXN1L	9.7599
GMFG	7.7611
CBLN4	8.7509
CBLN2	0.0
CBLN3	6.7723
CBLN1	5.0239
ZBTB26	4.2345
LOC100131726	6.1894
XIRP2	0.0
MGC2889	0.0
SLC39A7	11.7637
PDHA2	0.0
CPSF3L	10.6729
PDHA1	11.3732
COL4A3BP	9.7561
SAP18	11.5698
SNORD50B	0.0
LCAT	9.7645
SNHG10	6.5476
EVI5	8.1434
PAR1	0.0
MZF1	7.8649
ATXN10	11.1235
PSIP1	8.6213
LOC92973	5.2997
FSCN3	0.7879
FSCN2	1.2455
FSCN1	8.1469
SLPI	4.4758
MRPS17	7.138
PCNAP1	0.7532
MYL12B	12.1901
MYL12A	11.9965
G2E3	7.0286
CKMT2	0.7532
SNORD65	0.0
RPS6KC1	7.9042
KRTAP22-1	0.0
MRPS14	9.3538
RFPL4B	0.0
BAGE	0.0
RILPL1	7.555
OR2T35	0.0
RILPL2	7.4352
NLRP10	0.0
IDO2	4.6033
TMPO	10.2291
IDO1	9.5486
CAMK1D	8.2544
CAMK1G	1.6119
NLRP12	2.1465
LDHAL6B	0.7532
ECM2	10.688
ECM1	5.8383
LDHAL6A	0.0
SMCR8	9.0359
HHAT	9.6157
OR52D1	0.0
FMR1	11.3917
MICALCL	3.6615
SMCR5	0.0
SMCR7	7.7382
LYPD6	0.7532
RAB3IL1	6.4937
LYPD4	0.0
HIST4H4	1.6119
LYPD2	6.9103
LYPD3	4.2861
LYPD1	4.589
CATSPER4	0.0
CALCOCO1	10.9443
CALCOCO2	11.9582
AMHR2	0.7532
NAP1L4	10.9761
CATSPER1	0.7532
CATSPER2	4.0073
CATSPER3	3.0011
ANKRD30A	0.0
RGS5	11.0196
RGS6	2.5357
ANKRD30B	0.7532
LRRC8C	6.6692
RGS1	6.7723
RGS2	7.7972
RGS3	9.6419
LOC100133669	0.0
PLAG1	5.1406
RGS9	2.5357
TRDN	0.0
PGLYRP4	0.7532
TTBK1	7.6073
COL1A2	10.1544
ZNF643	3.8788
LOC151009	1.9038
SERTAD2	9.6157
KIAA1377	0.7532
LOXL3	3.9432
SEPT6	6.7813
IL1RAP	9.6333
ARAP3	7.1309
CATSPERG	3.4961
LOC100133545	1.9038
CATSPERB	1.2455
BIK	6.7723
SNORD61	0.0
ARAP1	10.6619
ZNF605	7.6815
SH2B2	4.0675
XIAP	10.8607
SNHG12	6.4148
GAL	0.0
SNORD115-35	0.0
RDH14	9.5166
SECTM1	6.2295
KANK4	8.0936
RD3	0.7532
KANK2	10.9373
KANK3	7.6124
RDH12	2.6969
CYBASC3	10.6097
SLC25A34	6.4378
POLD3	7.3946
EPDR1	8.9973
DEDD2	10.2614
BID	9.1798
FAM178A	8.6828
DOLK	8.4253
PCDHB8	3.2057
SH2B3	8.96
MYH11	8.1909
KIAA0664P3	4.6825
UBR3	10.2877
WDR5B	8.108
SNORD114-10	0.0
UBR2	9.4755
SFRS12IP1	8.6313
GADD45A	11.1736
TARSL2	7.6959
CDK2AP1	9.6157
CDK2AP2	10.4849
NALCN	0.0
UBR7	9.4587
KRTAP13-1	0.0
KIAA0427	9.5709
CIAPIN1	9.4446
LOC730668	0.0
HSP90AB1	14.887
PTP4A1	13.7077
UBR5	11.2429
PTP4A3	8.7043
PTP4A2	10.0084
VIPR2	0.0
NUCB2	10.593
TRIM72	0.0
REC8	3.9445
ZSCAN22	6.7903
TNNI3	0.0
STRADB	9.4446
GPR3	5.1123
TDRD9	0.7532
CD28	5.5734
SUZ12	8.946
MRPS9	9.4783
BMP6	5.6723
MRPS7	10.7634
C9orf27	0.0
C9orf24	3.0944
C9orf25	7.8016
CD27	3.7509
C9orf23	9.4989
IFI30	12.166
C9orf21	7.2527
PLA2R1	2.5357
ABHD8	8.9679
SNORA63	0.0
MYLIP	7.6424
OTUD1	9.0203
ABHD2	13.9225
ABHD3	8.3814
ABHD1	9.6182
ABHD6	10.9398
PA2G4	10.8327
ABHD4	10.0923
ABHD5	9.2455
TWF1	10.1378
NKIRAS2	9.7412
NKIRAS1	8.95
HEMK1	9.2059
MBTPS2	9.6232
WDR43	9.7493
TRIM45	5.2224
MBTPS1	10.8933
EIF4G3	9.7878
EIF4G2	13.042
EIF4G1	13.357
SERHL2	1.9038
WDR59	10.3789
FAT3	1.6119
DR1	9.1823
FAT1	12.8145
GRB2	11.1097
ULBP2	1.9038
ULBP3	3.0944
GRB7	7.6375
FAT4	6.5047
PSG6	0.0
PSG7	0.0
PSG4	2.1465
PSG5	1.6119
PSG2	0.0
PSG3	0.0
PSG1	0.0
HOXC9	1.6119
HOXC8	0.0
PPP2CB	10.1237
HOXC5	0.0
HOXC4	0.7532
HOXC6	0.0
CD151	11.5326
TGOLN2	13.3634
SSU72	11.4416
HCST	6.6692
SRPX	4.0675
FAM200A	6.9103
FAM200B	9.0542
C5orf62	8.4678
UROC1	2.9736
C5orf60	2.8419
OR4F5	0.0
SNORA41	0.0
SLC25A32	9.7417
CSTL1	1.9038
HTRA1	11.1137
LSM4	10.8092
COL27A1	10.0482
RBMX2	9.0279
ZSCAN5B	1.2455
LSM6	8.4224
NEURL1B	7.9247
LSM7	9.0727
PTPN23	10.1878
MFSD5	9.4824
SELT	10.8446
MFSD4	4.0675
GATSL1	3.2057
POLR2D	9.0727
GATSL3	8.7634
GATSL2	0.0
POLR2A	11.3231
MFSD7	8.2697
POLR2C	10.3841
POLR2B	10.2742
NDUFB5	10.8109
POLR2L	11.8019
AKR7A2	11.0
AKR7A3	12.7245
POLR2I	9.3643
LOC642597	1.6119
F11R	11.7989
POLR2J	10.4703
GOLGA8F	0.0
TLK1	9.6918
SERHL	5.3491
FAM47C	0.0
CCL3L3	0.0
FAM47A	0.0
USP53	11.0211
FAM47E	6.9179
USP51	3.7376
GTF3A	10.5543
LOC338799	7.3946
CCNJ	5.8892
PPP1R2P3	5.5524
BATF2	7.3099
ASCC2	11.1371
ASCC1	8.8182
VPS72	9.8144
SLFN13	4.2861
DSCAML1	1.6119
RASSF9	0.7532
GAMT	13.3359
CCDC109A	8.1813
VBP1	9.8683
CCDC109B	3.0944
FAM120B	8.9738
FAM120C	8.6036
FAM120A	12.1074
MAPK14	10.9057
MAPK15	2.1465
PEA15	11.2776
MAPK10	2.3542
MAPK11	7.9806
MAPK12	8.341
MAPK13	3.7376
OR4F21	0.0
TCEB3C	0.0
HPGD	4.8633
FABP5L3	0.7532
FZD1	5.7306
FZD2	1.2455
FZD3	3.7376
FZD4	10.2153
FZD5	9.5565
FZD6	8.816
FZD7	4.9931
CACNB3	4.3359
CACNB2	7.1589
CACNB1	3.2057
CYP2B6	11.586
SNORD114-6	0.0
SNORD114-5	0.0
CACNB4	7.3161
C10orf72	11.123
RASSF1	9.0241
C10orf71	0.0
C10orf76	9.1857
SPAG16	8.1779
OR10W1	0.0
C10orf75	8.2769
C10orf78	6.0913
C10orf79	4.1809
PTPMT1	9.7184
ASH1L	9.9098
RASSF2	6.9824
HIST1H1T	0.0
RASSF5	7.2199
WDR8	8.2083
CLEC4M	0.0
ATP12A	0.0
CTRB2	0.0
OR8B3	0.0
AMFR	11.6278
CEACAM22P	4.1809
USO1	10.9297
PLCD3	6.1894
OR8B4	0.0
PLCD1	8.4927
HIST1H1D	0.0
HIST1H1E	1.6119
NCR2	0.0
RASSF6	3.7376
HIST1H1A	0.0
HIST1H1B	0.0
HIST1H1C	12.486
FOXB2	0.0
ZNF599	5.7306
ANKZF1	9.003
ITFG3	10.9251
B3GALNT2	9.0978
B3GALNT1	5.8209
TACC1	11.2736
TACC2	9.7014
TACC3	6.7903
JDP2	9.1125
PICK1	8.84
VMO1	5.6541
SLC1A2	12.4545
NHP2	10.5244
MRTO4	9.4375
KIF20B	4.6825
TMEM233	5.1684
KIF20A	2.8419
MKI67	5.594
MAP6D1	5.3731
GNMT	6.537
LPPR1	10.8718
LPXN	7.592
TOX2	7.0437
MCC	6.7357
CAB39	10.9098
D4S234E	1.9038
CKMT1A	0.7532
CKMT1B	0.0
NOTCH1	8.709
RPL3L	1.6119
ZNF841	7.0511
ANKHD1	10.9379
GNAT1	1.9038
GNAT3	0.0
GNAT2	4.2345
DEFA1B	1.6119
BCL2L15	2.8419
BCL2L14	0.7532
TTC16	1.2455
BCL2L11	8.2577
BCL2L10	0.0
BCL2L13	10.5163
BCL2L12	8.3871
ESCO2	2.6969
ESCO1	7.6225
LOC729678	8.2404
SNORA16A	0.0
SNORA16B	0.0
NUP43	8.6011
CTU2	8.1917
SCARNA27	0.0
C22orf13	13.7763
CTU1	6.4263
C22orf15	2.9736
IL1R1	12.8791
SCARNA20	0.0
SCARNA21	0.0
SCEL	0.7532
MSX1	6.5581
MSX2	0.0
EIF3F	11.4743
ADRM1	10.9922
FAM27L	0.0
ZNF558	7.806
HSD11B1	15.4777
RPL3	15.6918
CHD1	8.8804
OR2AT4	0.0
ISYNA1	6.877
GTF2H3	7.2591
GTF2H2	6.2556
GTF2H1	8.942
NCDN	8.3635
GTF2H5	10.3413
GTF2H4	9.247
MAPKAP1	10.5562
CACNG1	5.7854
ALDH1B1	12.1638
VCX2	0.0
CACNG2	0.0
COX7A2L	11.06
DBX2	0.0
PCDH9	1.6119
DBX1	0.0
MYEF2	5.0779
RPL38	12.9895
RPL39	9.9939
RPL36	13.2748
BAT2L2	10.9908
BAT2L1	11.7211
MRP63	10.525
RPL32	14.0746
PRKD1	8.1983
CACNG5	0.0
TARBP2	8.9012
TARBP1	9.1356
CTTNBP2NL	7.5238
TSHZ1	9.5903
SRCRB4D	5.5734
ATF5	9.1908
ATF4	12.0571
ATF7	9.5683
ATF6	11.3119
ATF1	8.8656
ATF3	10.8516
ATF2	8.6707
SMARCC2	10.4703
LOC642852	6.4937
SMARCC1	10.4918
PPAP2C	4.8968
LOC100133050	0.0
PPAP2A	12.1026
BUB1B	3.3091
SUMO1	11.5802
INVS	7.7927
CTTNBP2	7.2462
SUMO2	11.1914
PSPC1	8.5118
SUMO4	3.4056
TMCO6	9.9586
SNORA7B	3.6755
SFRS13A	10.2452
KIAA0317	9.1823
SFRS13B	3.9445
GTF2IRD2P1	7.3285
NUP210L	3.3091
ANKIB1	8.7019
HSF5	1.6119
TTC12	6.537
HSF4	7.669
EEF2K	9.9675
LHX1	0.0
LHX2	0.7532
LHX3	0.0
BLOC1S3	8.6828
BLOC1S2	9.3733
BLOC1S1	11.5611
TMPRSS11BNL	0.0
LHX8	0.0
LHX9	4.8968
SIVA1	10.3841
MIB1	9.0909
MIB2	9.675
LOC285074	8.1813
TOR3A	9.0504
LOC113230	5.5312
OR52H1	0.0
B3GALTL	7.2656
MTMR14	9.8704
B3GALT4	4.7936
B3GALT5	0.0
B3GALT6	9.3523
LEPROTL1	8.9699
CTNNAL1	10.6448
B3GALT1	1.2455
B3GALT2	1.6119
SLC38A2	14.3816
TMEM184A	8.0699
MDFIC	10.2917
SLC38A9	8.3022
SLC38A8	0.0
KIAA0174	10.6862
STK3	9.5877
STK4	8.8138
LOC100129534	3.8788
CSF3R	6.2029
OCA2	0.0
CXCL11	6.294
CXCL10	8.84
CXCL13	3.0944
CXCL12	8.3991
CXCL14	2.8419
CXCL17	0.7532
CXCL16	8.4509
OR13C4	0.0
N4BP2L1	9.8715
UBE4A	10.6674
OR13C2	0.0
OR13C3	0.0
HCN1	1.2455
HCN3	7.2779
HCN2	6.8168
OR13C8	0.0
HCN4	0.0
SNRNP25	8.936
SNRNP27	8.3844
NTN1	8.8421
LOC150527	0.7532
FAM41AY1	0.0
RAPGEF1	10.2822
TTC5	6.9185
MED10	8.8313
RAPGEF2	10.3655
JAM2	5.6541
LRIT2	0.0
LRIT3	1.9038
SERF1A	7.6523
APOC1	17.2472
MIA3	12.3911
GOLGA7B	8.958
PTGDR	2.8419
MRPL14	10.4549
STIP1	11.8858
LOC390595	3.8099
MRPL15	11.8837
CHIC2	7.6073
LOC641367	0.7532
PTAR1	9.7641
CHIC1	3.9445
MRPL16	10.4972
POM121L4P	0.0
DRP2	0.7532
SGK3	9.8326
RAB3GAP1	9.7073
PEPD	12.6394
UACA	9.5877
TBC1D23	9.6333
CDC25C	2.5357
TBC1D21	0.0
ANKS3	8.2512
DGCR6L	10.8026
TBC1D26	0.0
ANKS6	8.6188
C6orf1	8.8888
TNFRSF4	6.5995
TBC1D29	0.0
TBC1D28	0.0
C20orf152	3.0944
